year,pop,country,other_energycompile_price,electricitycompile_price,electricitycompile_peakprice
2089,16.531424718,PNG,0.12937013934830977,0.17580784495849824,0.912582975602042
2090,16.59703949,PNG,0.1311813212991861,0.17826915478791722,0.9253591372604707
2091,16.657284096,PNG,0.1330178597973747,0.18076492295494806,0.9383141651821173
2092,16.717528702,PNG,0.13488010983453796,0.18329563187631734,0.951450563494667
2093,16.777773308,PNG,0.1367684313722215,0.18586177072258578,0.9647708713835923
2094,16.838017913999998,PNG,0.1386831894114326,0.188463835512702,0.9782776635829626
2095,16.89826252,PNG,0.14062475406319266,0.19110232920987982,0.9919735508731241
2096,16.952385067999998,PNG,0.14259350062007736,0.19377776181881814,1.005861180585348
2097,17.006507616,PNG,0.14458980962875845,0.1964906504842816,1.0199432371135428
2098,17.060630164,PNG,0.14661406696356108,0.19924151959106154,1.0342224424331325
2099,17.114752712,PNG,0.14866666390105093,0.2020309008653364,1.0487015566271964
2020,37.94702649,POL,0.04852858763377248,0.0275143339900349,0.34966605024005065
2021,37.828839867999996,POL,0.04920798786064529,0.027899534665895388,0.3545613749434114
2022,37.710653246,POL,0.04989689969069433,0.028290128151217925,0.35952523419261917
2023,37.592466624,POL,0.05059545628636405,0.028686189945334978,0.36455858747131586
2024,37.474280002,POL,0.05130379267437314,0.029087796604569668,0.3696624076959143
2025,37.35609338,POL,0.052022045771814365,0.029495025757033642,0.3748376814036571
2026,37.171621578,POL,0.052750354412619764,0.029907956117632112,0.3800854089433083
2027,36.987149776,POL,0.053488859374396444,0.030326667503278962,0.3854066046685146
2028,36.802677974,POL,0.054237703405637994,0.030751240848324868,0.3908022971338738
2029,36.618206172,POL,0.054997031253316925,0.031181758220201417,0.39627352929374804
2030,36.43373437,POL,0.05576698969086336,0.03161830283528424,0.40182135870386054
2031,36.197498522000004,POL,0.05654772754653545,0.03206095907497822,0.4074468577257146
2032,35.961262674000004,POL,0.057339395732186944,0.03250981250202791,0.4131511137338746
2033,35.725026826,POL,0.058142147272437564,0.0329649498770563,0.41893522932614885
2034,35.488790978,POL,0.05895613733425169,0.03342645917533509,0.42480032253671496
2035,35.25255513,POL,0.05978152325693121,0.033894429603789786,0.43074752705222896
2036,34.985009848,POL,0.060618464582528245,0.03436895161824284,0.43677799243096016
2037,34.717464566,POL,0.06146712308668364,0.03485011694089824,0.44289288432499363
2038,34.449919284,POL,0.06232766280989721,0.03533801857807082,0.44909338470554355
2039,34.182374002,POL,0.06320025008923577,0.03583275083816381,0.4553806920914212
2040,33.91482872,POL,0.06408505359048507,0.03633440934989811,0.4617560217807011
2041,33.634147684000006,POL,0.06498224434075185,0.03684309108079668,0.4682206060856309
2042,33.353466648,POL,0.06589199576152238,0.03735889435592784,0.4747756945708297
2043,33.072785612000004,POL,0.0668144837021837,0.03788191887691083,0.4814225542948213
2044,32.792104576,POL,0.06774988647401427,0.038412265741187585,0.4881624700549488
2045,32.51142354,POL,0.06869838488465047,0.03895003746156421,0.4949967446357181
2046,32.224997624000004,POL,0.06966016227303558,0.039495337986026106,0.5019266990606182
2047,31.938571708,POL,0.07063540454485807,0.04004827271783047,0.5089536728474668
2048,31.652145792000002,POL,0.07162430020848609,0.040608948535880096,0.5160790242673314
2049,31.365719876,POL,0.0726270404114049,0.04117747381538242,0.523304130607074
2050,31.07929396,POL,0.07364381897716457,0.04175395844879778,0.5306303884355731
2051,30.7852369,POL,0.07467483244284488,0.04233851386708095,0.5380592138736711
2052,30.49117984,POL,0.0757202800970447,0.04293125306122009,0.5455920428679024
2053,30.19712278,POL,0.07678036401840334,0.04353229060407717,0.553230331468053
2054,29.90306572,POL,0.07785528911466098,0.044141742672534255,0.5609755561086057
2055,29.60900866,POL,0.07894526316226624,0.04475972706994973,0.5688292138941262
2056,29.296866142,POL,0.08005049684653798,0.04538636324892903,0.576792822888644
2057,28.984723624,POL,0.08117120380238951,0.046021772334414034,0.584867922409085
2058,28.672581106,POL,0.08230760065562297,0.04666607714709583,0.5930560733228122
2059,28.360438588,POL,0.08345990706480169,0.04731940222715517,0.6013588583493316
2060,28.04829607,POL,0.08462834576370892,0.04798187385833535,0.6097778823662222
2061,27.713324313999998,POL,0.08581314260440084,0.048653620092352044,0.6183147727193493
2062,27.378352558,POL,0.08701452660086245,0.049334770773644974,0.6269711795374202
2063,27.043380801999998,POL,0.08823272997327453,0.050025457564476,0.6357487760509442
2064,26.708409046,POL,0.08946798819290037,0.05072581397037867,0.6446492589156574
2065,26.37343729,POL,0.09072054002760098,0.05143597536596397,0.6536743485404766
2066,26.024369181999997,POL,0.0919906275879874,0.052156079021087466,0.6628257894200432
2067,25.675301074,POL,0.09327849637421923,0.05288626412738269,0.6721053504719239
2068,25.326232966,POL,0.0945843953234583,0.05362667182516605,0.6815148253785308
2069,24.977164858000002,POL,0.09590857685798672,0.05437744523071837,0.6910560329338302
2070,24.62809675,POL,0.09725129693399853,0.05513872946394843,0.7007308173949038
2071,24.285038326000002,POL,0.09861281509107452,0.05591067167644371,0.7105410488384325
2072,23.941979902,POL,0.09999339450234956,0.056693421079913923,0.7204886235221706
2073,23.598921478,POL,0.10139330202538246,0.05748712897503272,0.730575464251481
2074,23.255863054,POL,0.10281280825373781,0.05829194878068318,0.7408035207510018
2075,22.91280463,POL,0.10425218756929014,0.05910803606361275,0.7511747700415158
2076,22.593904568,POL,0.10571171819526021,0.059935548568503326,0.7616912168220971
2077,22.275004506,POL,0.10719168224999386,0.06077464624846237,0.7723548938576065
2078,21.956104444,POL,0.10869236580149377,0.061625491295940846,0.783167862371613
2079,21.637204382,POL,0.11021405892271469,0.06248824817408402,0.7941322124448156
2080,21.31830432,POL,0.1117570557476327,0.0633630836485212,0.805250063419043
2081,21.029730218,POL,0.11332165452809956,0.0642501668196005,0.8165235643069096
2082,20.741156116,POL,0.11490815769149296,0.0651496691550749,0.8279548942072064
2083,20.452582014,POL,0.11651687189917385,0.06606176452324596,0.8395462627261072
2084,20.164007912,POL,0.11814810810576229,0.0669866292265714,0.8512999104042728
2085,19.87543381,POL,0.11980218161924296,0.06792444203574341,0.8632181091499326
2086,19.61351544,POL,0.12147941216191235,0.06887538422424382,0.8753031626780317
2087,19.35159707,POL,0.12318012393217913,0.06983963960338323,0.8875574069555241
2088,19.0896787,POL,0.12490464566722964,0.07081739455783059,0.8999832106529014
2089,18.82776033,POL,0.12665331070657085,0.07180883808164022,0.912582975602042
2090,18.56584196,POL,0.12842645705646283,0.07281416181478319,0.9253591372604707
2091,18.32147611,POL,0.1302244274552533,0.07383356008019015,0.9383141651821173
2092,18.07711026,POL,0.13204756943962687,0.07486722992131281,0.951450563494667
2093,17.83274441,POL,0.13389623541178164,0.07591537114021119,0.9647708713835923
2094,17.588378560000002,POL,0.13577078270754658,0.07697818633617415,0.9782776635829626
2095,17.34401271,POL,0.13767157366545224,0.07805588094488058,0.9919735508731241
2096,17.109407098000002,POL,0.13959897569676857,0.07914866327810892,1.005861180585348
2097,16.874801486000003,POL,0.14155336135652333,0.08025674456400245,1.0199432371135428
2098,16.640195874,POL,0.14353510841551465,0.08138033898789848,1.0342224424331325
2099,16.405590262,POL,0.14554459993333185,0.08251966373372906,1.0487015566271964
2020,3.753937806,PRI,0.04956956995070557,0.0664139096311187,0.34966605024005065
2021,3.7587492318,PRI,0.05026354393001545,0.06734370436595437,0.3545613749434114
2022,3.7635606576000002,PRI,0.05096723354503566,0.06828651622707774,0.35952523419261917
2023,3.7683720834,PRI,0.05168077481466616,0.06924252745425682,0.36455858747131586
2024,3.7731835092000003,PRI,0.052404305662071486,0.07021192283861642,0.3696624076959143
2025,3.777994935,PRI,0.05313796594134049,0.07119488975835706,0.3748376814036571
2026,3.7800773458,PRI,0.053881897464519254,0.07219161821497405,0.3800854089433083
2027,3.7821597566,PRI,0.05463624402902253,0.0732023008699837,0.3854066046685146
2028,3.7842421674,PRI,0.05540115144542884,0.07422713308216347,0.3908022971338738
2029,3.7863245782,PRI,0.056176767565664844,0.07526631294531376,0.39627352929374804
2030,3.788406989,PRI,0.05696324231158415,0.07632004132654815,0.40182135870386054
2031,3.7866046274,PRI,0.05776072770394633,0.07738852190511983,0.4074468577257146
2032,3.7848022658,PRI,0.058569377891801576,0.07847196121179151,0.4131511137338746
2033,3.7829999042,PRI,0.0593893491822868,0.07957056866875659,0.41893522932614885
2034,3.7811975425999997,PRI,0.06022080007083881,0.08068455663011918,0.42480032253671496
2035,3.779395181,PRI,0.06106389127183055,0.08181414042294086,0.43074752705222896
2036,3.7748975313999997,PRI,0.061918785749636183,0.08295953838886203,0.43677799243096016
2037,3.7703998818,PRI,0.0627856487501311,0.08412097192630609,0.44289288432499363
2038,3.7659022321999998,PRI,0.06366464783263293,0.08529866553327438,0.44909338470554355
2039,3.7614045826,PRI,0.06455595290228978,0.08649284685074023,0.4553806920914212
2040,3.756906933,PRI,0.06545973624292184,0.08770374670665058,0.4617560217807011
2041,3.7507582291999997,PRI,0.06637617255032274,0.08893159916054369,0.4682206060856309
2042,3.7446095254,PRI,0.06730543896602727,0.0901766415487913,0.4747756945708297
2043,3.7384608216,PRI,0.06824771511155164,0.09143911453047439,0.4814225542948213
2044,3.7323121178000003,PRI,0.06920318312311337,0.09271926213390103,0.4881624700549488
2045,3.726163414,PRI,0.07017202768683696,0.09401733180377564,0.4949967446357181
2046,3.719105275,PRI,0.07115443607445268,0.0953335744490285,0.5019266990606182
2047,3.7120471360000002,PRI,0.07215059817949503,0.0966682444913149,0.5089536728474668
2048,3.704988997,PRI,0.07316070655400796,0.09802159991419332,0.5160790242673314
2049,3.6979308580000003,PRI,0.07418495644576407,0.09939390231299203,0.523304130607074
2050,3.690872719,PRI,0.07522354583600477,0.10078541694537392,0.5306303884355731
2051,3.6827975746,PRI,0.07627667547770883,0.10219641278260916,0.5380592138736711
2052,3.6747224302,PRI,0.07734454893439675,0.10362716256156569,0.5455920428679024
2053,3.6666472858,PRI,0.07842737261947831,0.10507794283742761,0.553230331468053
2054,3.6585721414,PRI,0.079525355836151,0.10654903403715159,0.5609755561086057
2055,3.650496997,PRI,0.08063871081785712,0.10804072051367171,0.5688292138941262
2056,3.6418445721999997,PRI,0.08176765276930711,0.10955329060086312,0.576792822888644
2057,3.6331921474,PRI,0.08291239990807742,0.1110870366692752,0.584867922409085
2058,3.6245397226,PRI,0.0840731735067905,0.11264225518264506,0.5930560733228122
2059,3.6158872978,PRI,0.08525019793588556,0.11421924675520209,0.6013588583493316
2060,3.607234873,PRI,0.08644370070698797,0.11581831620977492,0.6097778823662222
2061,3.5993698789999997,PRI,0.0876539125168858,0.11743977263671178,0.6183147727193493
2062,3.591504885,PRI,0.0888810672921222,0.11908392945362574,0.6269711795374202
2063,3.583639891,PRI,0.09012540223421191,0.1207511044659765,0.6357487760509442
2064,3.575774897,PRI,0.09138715786549087,0.12244161992850018,0.6446492589156574
2065,3.567909903,PRI,0.09266657807560774,0.12415580260749919,0.6536743485404766
2066,3.561409383,PRI,0.09396391016866625,0.1258939838440042,0.6628257894200432
2067,3.554908863,PRI,0.09527940491102757,0.12765649961782025,0.6721053504719239
2068,3.5484083429999997,PRI,0.09661331657978196,0.12944369061246974,0.6815148253785308
2069,3.541907823,PRI,0.0979659030118989,0.1312559022810443,0.6910560329338302
2070,3.535407303,PRI,0.09933742565406549,0.13309348491297893,0.7007308173949038
2071,3.5305853554,PRI,0.1007281496132224,0.13495679370176064,0.7105410488384325
2072,3.5257634078,PRI,0.10213834370780753,0.1368461888135853,0.7204886235221706
2073,3.5209414602,PRI,0.10356828051971684,0.1387620354569755,0.730575464251481
2074,3.5161195126,PRI,0.10501823644699287,0.14070470395337314,0.7408035207510018
2075,3.511297565,PRI,0.10648849175725078,0.14267456980872037,0.7511747700415158
2076,3.5081796708,PRI,0.10797933064185229,0.14467201378604247,0.7616912168220971
2077,3.5050617766,PRI,0.10949104127083822,0.14669742197904706,0.7723548938576065
2078,3.5019438824,PRI,0.11102391584862996,0.14875118588675373,0.783167862371613
2079,3.4988259881999997,PRI,0.11257825067051078,0.15083370248916828,0.7941322124448156
2080,3.495708094,PRI,0.11415434617989793,0.15294537432401664,0.805250063419043
2081,3.49423087,PRI,0.11575250702641651,0.15508660956455286,0.8165235643069096
2082,3.492753646,PRI,0.11737304212478634,0.1572578220984566,0.8279548942072064
2083,3.491276422,PRI,0.11901626471453336,0.159459431607835,0.8395462627261072
2084,3.489799198,PRI,0.12068249242053683,0.16169186365034469,0.8512999104042728
2085,3.488321974,PRI,0.12237204731442435,0.16395554974144952,0.8632181091499326
2086,3.4884726804,PRI,0.12408525597682629,0.16625092743782982,0.8753031626780317
2087,3.4886233868,PRI,0.12582244956050187,0.16857844042195944,0.8875574069555241
2088,3.4887740932,PRI,0.1275839638543489,0.17093853858786687,0.8999832106529014
2089,3.4889247996,PRI,0.12937013934830977,0.173331678128097,0.912582975602042
2090,3.489075506,PRI,0.1311813212991861,0.17575832162189037,0.9253591372604707
2091,3.4910551969999997,PRI,0.1330178597973747,0.17821893812459683,0.9383141651821173
2092,3.493034888,PRI,0.13488010983453796,0.1807140032583412,0.951450563494667
2093,3.495014579,PRI,0.1367684313722215,0.18324399930395796,0.9647708713835923
2094,3.49699427,PRI,0.1386831894114326,0.18580941529421338,0.9782776635829626
2095,3.498973961,PRI,0.14062475406319266,0.18841074710833236,0.9919735508731241
2096,3.5029610584,PRI,0.14259350062007736,0.19104849756784903,1.005861180585348
2097,3.5069481558,PRI,0.14458980962875845,0.19372317653379892,1.0199432371135428
2098,3.5109352532,PRI,0.14661406696356108,0.1964353010052721,1.0342224424331325
2099,3.5149223506,PRI,0.14866666390105093,0.19918539521934592,1.0487015566271964
2020,25.48543365,PRK,0.015971788958319823,0.057040624739008707,0.34966605024005065
2021,25.587284504,PRK,0.0161953940037363,0.05783919348535483,0.3545613749434114
2022,25.689135358,PRK,0.01642212951978861,0.058648942194149796,0.35952523419261917
2023,25.790986212,PRK,0.01665203933306565,0.059470027384867896,0.36455858747131586
2024,25.892837066000002,PRK,0.01688516788372857,0.06030260776825605,0.3696624076959143
2025,25.99468792,PRK,0.017121560234100767,0.061146844277011635,0.3748376814036571
2026,26.063491814,PRK,0.01736126207737818,0.0620029000968898,0.3800854089433083
2027,26.132295708,PRK,0.017604319746461473,0.06287094069824625,0.3854066046685146
2028,26.201099602,PRK,0.017850780222911932,0.0637511338680217,0.3908022971338738
2029,26.269903496,PRK,0.0181006911460327,0.064643649742174,0.39627352929374804
2030,26.33870739,PRK,0.018354100822077158,0.06554866083856443,0.40182135870386054
2031,26.36018225,PRK,0.018611058233586237,0.06646634209030433,0.4074468577257146
2032,26.38165711,PRK,0.018871613048856446,0.0673968708795686,0.4131511137338746
2033,26.40313197,PRK,0.019135815631540435,0.06834042707188255,0.41893522932614885
2034,26.42460683,PRK,0.019403717050382,0.06929719305088891,0.42480032253671496
2035,26.44608169,PRK,0.01967536908908735,0.07026735375360135,0.43074752705222896
2036,26.437207202,PRK,0.019950824256334574,0.07125109670615178,0.43677799243096016
2037,26.428332714,PRK,0.020230135795923258,0.0722486120600379,0.44289288432499363
2038,26.419458226,PRK,0.020513357697066182,0.07326009262887842,0.44909338470554355
2039,26.410583738,PRK,0.02080054470482511,0.07428573392568272,0.4553806920914212
2040,26.40170925,PRK,0.02109175233069266,0.07532573420064227,0.4617560217807011
2041,26.375535199999998,PRK,0.021387036863322356,0.07638029447945126,0.4682206060856309
2042,26.34936115,PRK,0.02168645537940887,0.07744961860216358,0.4747756945708297
2043,26.3231871,PRK,0.021990065754720595,0.07853391326259387,0.4814225542948213
2044,26.29701305,PRK,0.022297926675286683,0.07963338804827019,0.4881624700549488
2045,26.270839,PRK,0.022610097648740696,0.08074825548094598,0.4949967446357181
2046,26.241011686,PRK,0.022926639015823067,0.08187873105767923,0.5019266990606182
2047,26.211184371999998,PRK,0.02324761196204459,0.08302503329248674,0.5089536728474668
2048,26.181357058,PRK,0.023573078529513215,0.08418738375858156,0.5160790242673314
2049,26.151529743999998,PRK,0.0239031016289264,0.08536600713120171,0.523304130607074
2050,26.12170243,PRK,0.02423774505173137,0.08656113123103854,0.5306303884355731
2051,26.085073894,PRK,0.02457707348245561,0.08777298706827308,0.5380592138736711
2052,26.048445358,PRK,0.02492115251120999,0.0890018088872289,0.5455920428679024
2053,26.011816822,PRK,0.02527004864636693,0.09024783421165011,0.553230331468053
2054,25.975188285999998,PRK,0.025623829327416067,0.09151130389061321,0.5609755561086057
2055,25.93855975,PRK,0.025982562937999894,0.0927924621450818,0.5688292138941262
2056,25.892282256,PRK,0.02634631881913189,0.09409155661511294,0.576792822888644
2057,25.846004762,PRK,0.026715167282599737,0.09540883840772452,0.584867922409085
2058,25.799727268,PRK,0.027089179624556134,0.09674456214543266,0.5930560733228122
2059,25.753449774,PRK,0.02746842813929992,0.09809898601546872,0.6013588583493316
2060,25.70717228,PRK,0.02785298613325012,0.09947237181968528,0.6097778823662222
2061,25.651581766000003,PRK,0.02824292793911562,0.10086498502516088,0.6183147727193493
2062,25.595991252,PRK,0.02863832893026324,0.10227709481551313,0.6269711795374202
2063,25.540400738000002,PRK,0.029039265535286924,0.10370897414293032,0.6357487760509442
2064,25.484810224,PRK,0.029445815252780942,0.10516089978093134,0.6446492589156574
2065,25.42921971,PRK,0.029858056666319875,0.10663315237786437,0.6536743485404766
2066,25.370811254000003,PRK,0.030276069459648353,0.10812601651115447,0.6628257894200432
2067,25.312402798,PRK,0.03069993443208343,0.10963978074231064,0.6721053504719239
2068,25.253994342000002,PRK,0.031129733514132597,0.11117473767270299,0.6815148253785308
2069,25.195585886,PRK,0.031565549783330454,0.11273118400012083,0.6910560329338302
2070,25.13717743,PRK,0.03200746748029708,0.11430942057612252,0.7007308173949038
2071,25.084472024,PRK,0.03245557202502124,0.11590975246418823,0.7105410488384325
2072,25.031766618,PRK,0.032909950033371535,0.11753248899868687,0.7204886235221706
2073,24.979061212,PRK,0.033370689333838736,0.1191779438446685,0.730575464251481
2074,24.926355806,PRK,0.03383787898451248,0.12084643505849385,0.7408035207510018
2075,24.8736504,PRK,0.034311609290295655,0.12253828514931277,0.7511747700415158
2076,24.83069436,PRK,0.03479197182035979,0.12425382114140315,0.7616912168220971
2077,24.78773832,PRK,0.035279059425844826,0.1259933746373828,0.7723548938576065
2078,24.74478228,PRK,0.035772966257806654,0.12775728188230617,0.783167862371613
2079,24.70182624,PRK,0.03627378778541595,0.12954588382865845,0.7941322124448156
2080,24.6588702,PRK,0.036781620814411775,0.13135952620225966,0.805250063419043
2081,24.623808397999998,PRK,0.03729656350581354,0.1331985595690913,0.8165235643069096
2082,24.588746596,PRK,0.03781871539489493,0.13506333940305856,0.8279548942072064
2083,24.553684794,PRK,0.03834817741042346,0.13695422615470138,0.8395462627261072
2084,24.518622992,PRK,0.038885051894169395,0.13887158532086719,0.8512999104042728
2085,24.48356119,PRK,0.03942944262068777,0.14081578751535934,0.8632181091499326
2086,24.453684256,PRK,0.039981454817377395,0.14278720854057436,0.8753031626780317
2087,24.423807322,PRK,0.04054119518482068,0.1447862294601424,0.8875574069555241
2088,24.393930388,PRK,0.04110877191740817,0.14681323667258442,0.8999832106529014
2089,24.364053454,PRK,0.041684294724251884,0.1488686219860006,0.912582975602042
2090,24.33417652,PRK,0.042267874850391414,0.1509527826938046,0.9253591372604707
2091,24.31040386,PRK,0.0428596250982969,0.15306612165151787,0.9383141651821173
2092,24.2866312,PRK,0.04345965984967305,0.1552090473546391,0.951450563494667
2093,24.26285854,PRK,0.044068095087568475,0.15738197401760406,0.9647708713835923
2094,24.239085879999998,PRK,0.044685048418794435,0.15958532165385053,0.9782776635829626
2095,24.21531322,PRK,0.04531063909665756,0.16181951615700443,0.9919735508731241
2096,24.201696028,PRK,0.045944988044010766,0.16408498938320248,1.005861180585348
2097,24.188078836,PRK,0.04658821787662692,0.16638217923456733,1.0199432371135428
2098,24.174461644,PRK,0.0472404529268997,0.16871152974385129,1.0342224424331325
2099,24.160844452,PRK,0.047901819267876296,0.1710734911602652,1.0487015566271964
2020,10.70238266,PRT,0.0846206480264466,0.07779915128216765,0.34966605024005065
2021,10.679793488,PRT,0.08580533709881685,0.078888339400118,0.3545613749434114
2022,10.657204316,PRT,0.0870066118182003,0.07999277615171965,0.35952523419261917
2023,10.634615144,PRT,0.08822470438365511,0.08111267501784372,0.36455858747131586
2024,10.612025972,PRT,0.08945985024502628,0.08224825246809353,0.3696624076959143
2025,10.5894368,PRT,0.09071228814845665,0.08339972800264685,0.3748376814036571
2026,10.558374142,PRT,0.09198226018253505,0.08456732419468391,0.3800854089433083
2027,10.527311484,PRT,0.09327001182509055,0.08575126673340948,0.3854066046685146
2028,10.496248825999999,PRT,0.09457579199064182,0.0869517844676772,0.3908022971338738
2029,10.465186167999999,PRT,0.09589985307851082,0.08816910945022469,0.39627352929374804
2030,10.43412351,PRT,0.09724245102160997,0.08940347698252783,0.40182135870386054
2031,10.398956766,PRT,0.09860384533591252,0.09065512566028322,0.4074468577257146
2032,10.363790022,PRT,0.0999842991706153,0.09192429741952719,0.4131511137338746
2033,10.328623277999998,PRT,0.10138407935900391,0.09321123758340058,0.41893522932614885
2034,10.293456533999999,PRT,0.10280345647002997,0.0945161949095682,0.42480032253671496
2035,10.25828979,PRT,0.1042427048606104,0.09583942163830216,0.43074752705222896
2036,10.216703908,PRT,0.10570210272865894,0.09718117354123838,0.43677799243096016
2037,10.175118026,PRT,0.10718193216686017,0.09854170997081572,0.44289288432499363
2038,10.133532144,PRT,0.10868247921719622,0.09992129391040715,0.44909338470554355
2039,10.091946262,PRT,0.11020403392623697,0.10132019202515284,0.4553806920914212
2040,10.05036038,PRT,0.1117468904012043,0.10273867471350498,0.4617560217807011
2041,9.9997791102,PRT,0.11331134686682115,0.10417701615949405,0.4682206060856309
2042,9.9491978404,PRT,0.11489770572295664,0.10563549438572697,0.4747756945708297
2043,9.8986165706,PRT,0.11650627360307804,0.10711439130712716,0.4814225542948213
2044,9.8480353008,PRT,0.11813736143352113,0.10861399278542694,0.4881624700549488
2045,9.797454031,PRT,0.11979128449359043,0.11013458868442291,0.4949967446357181
2046,9.736893236199998,PRT,0.1214683624765007,0.11167647292600484,0.5019266990606182
2047,9.6763324414,PRT,0.12316891955117171,0.11323994354696891,0.5089536728474668
2048,9.615771646599999,PRT,0.12489328442488812,0.11482530275662647,0.5160790242673314
2049,9.5552108518,PRT,0.12664179040683654,0.11643285699521924,0.523304130607074
2050,9.494650057,PRT,0.12841477547253224,0.11806291699315231,0.5306303884355731
2051,9.4256728228,PRT,0.1302125823291477,0.11971579783105644,0.5380592138736711
2052,9.3566955886,PRT,0.13203555848175577,0.12139181900069124,0.5455920428679024
2053,9.2877183544,PRT,0.13388405630050035,0.12309130446670091,0.553230331468053
2054,9.2187411202,PRT,0.13575843308870736,0.12481458272923472,0.5609755561086057
2055,9.149763886,PRT,0.13765905115194926,0.12656198688744402,0.5688292138941262
2056,9.0755906104,PRT,0.13958627786807656,0.12833385470386824,0.576792822888644
2057,9.001417334800001,PRT,0.14154048575822964,0.13013052866972238,0.584867922409085
2058,8.9272440592,PRT,0.14352205255884484,0.1319523560710985,0.5930560733228122
2059,8.8530707836,PRT,0.14553136129466868,0.13379968905609388,0.6013588583493316
2060,8.778897508,PRT,0.14756880035279404,0.1356728847028792,0.6097778823662222
2061,8.7007352068,PRT,0.14963476355773317,0.1375723050887195,0.6183147727193493
2062,8.6225729056,PRT,0.15172965024754143,0.13949831735996157,0.6269711795374202
2063,8.5444106044,PRT,0.153853865351007,0.14145129380300103,0.6357487760509442
2064,8.4662483032,PRT,0.1560078194659211,0.14343161191624304,0.6446492589156574
2065,8.388086002,PRT,0.158191928938444,0.14543965448307045,0.6536743485404766
2066,8.3087206702,PRT,0.16040661594358221,0.14747580964583343,0.6628257894200432
2067,8.2293553384,PRT,0.16265230856679236,0.14954047098087508,0.6721053504719239
2068,8.1499900066,PRT,0.16492944088672745,0.15163403757460733,0.6815148253785308
2069,8.0706246748,PRT,0.16723845305914165,0.15375691410065184,0.6910560329338302
2070,7.991259343,PRT,0.16957979140196963,0.15590951089806096,0.7007308173949038
2071,7.9136412246,PRT,0.1719539084815972,0.15809224405063382,0.7105410488384325
2072,7.8360231062,PRT,0.17436126320033957,0.1603055354673427,0.7204886235221706
2073,7.7584049878000005,PRT,0.17680232088514433,0.1625498129638855,0.730575464251481
2074,7.6807868694,PRT,0.17927755337753634,0.1648255103453799,0.7408035207510018
2075,7.603168751,PRT,0.18178743912482184,0.16713306749021523,0.7511747700415158
2076,7.528915424,PRT,0.18433246327256936,0.16947293043507825,0.7616912168220971
2077,7.454662097,PRT,0.18691311775838534,0.17184555146116934,0.7723548938576065
2078,7.38040877,PRT,0.18952990140700274,0.17425138918162572,0.783167862371613
2079,7.306155443,PRT,0.19218332002670077,0.17669090863016848,0.7941322124448156
2080,7.231902116,PRT,0.19487388650707457,0.17916458135099084,0.805250063419043
2081,7.1611835388,PRT,0.1976021209181736,0.1816728854899047,0.8165235643069096
2082,7.0904649615999995,PRT,0.20036855061102804,0.18421630588676338,0.8279548942072064
2083,7.0197463844,PRT,0.20317371031958242,0.18679533416917807,0.8395462627261072
2084,6.9490278072,PRT,0.20601814226405657,0.18941046884754656,0.8512999104042728
2085,6.87830923,PRT,0.20890239625575335,0.19206221541141222,0.8632181091499326
2086,6.809286088,PRT,0.2118270298033339,0.19475108642717198,0.8753031626780317
2087,6.7402629460000005,PRT,0.21479260822058058,0.1974776016371524,0.8875574069555241
2088,6.671239804,PRT,0.2177997047356687,0.20024228806007252,0.8999832106529014
2089,6.602216662,PRT,0.22084890060196807,0.20304568009291354,0.912582975602042
2090,6.53319352,PRT,0.22394078521039562,0.20588831961421433,0.9253591372604707
2091,6.4650203042,PRT,0.22707595620334117,0.20877075608881335,0.9383141651821173
2092,6.3968470884,PRT,0.23025501959018796,0.21169354667405674,0.951450563494667
2093,6.3286738726,PRT,0.23347858986445058,0.21465725632749352,0.9647708713835923
2094,6.2605006568,PRT,0.23674729012255288,0.21766245791607844,0.9782776635829626
2095,6.192327441,PRT,0.24006175218426862,0.22070973232690355,0.9919735508731241
2096,6.1252707526,PRT,0.24342261671484838,0.2237996685794802,1.005861180585348
2097,6.0582140641999995,PRT,0.24683053334885627,0.22693286393959292,1.0199432371135428
2098,5.9911573758,PRT,0.25028616081574023,0.23010992403474723,1.0342224424331325
2099,5.9241006874,PRT,0.2537901670671606,0.2333314629712337,1.0487015566271964
2020,7.65506329,PRY,0.059866033340526585,0.07020899018146837,0.34966605024005065
2021,7.7841002524,PRY,0.060704157807293956,0.07119191604400893,0.3545613749434114
2022,7.9131372148,PRY,0.061554016016596075,0.07218860286862505,0.35952523419261917
2023,8.0421741772,PRY,0.06241577224082842,0.0731992433087858,0.36455858747131586
2024,8.1712111396,PRY,0.06328959305220001,0.0742240327151088,0.3696624076959143
2025,8.300248102,PRY,0.06417564735493081,0.07526316917312033,0.3748376814036571
2026,8.4286104648,PRY,0.06507410641789985,0.07631685354154401,0.3800854089433083
2027,8.5569728276,PRY,0.06598514390775044,0.07738528949112562,0.3854066046685146
2028,8.6853351904,PRY,0.06690893592245895,0.07846868354400138,0.3908022971338738
2029,8.813697553199999,PRY,0.06784566102537337,0.0795672451136174,0.39627352929374804
2030,8.942059916,PRY,0.0687955002797286,0.08068118654520805,0.40182135870386054
2031,9.064607114,PRY,0.0697586372836448,0.08181072315684096,0.4074468577257146
2032,9.187154312,PRY,0.07073525820561583,0.08295607328103673,0.4131511137338746
2033,9.30970151,PRY,0.07172555182049445,0.08411745830697125,0.41893522932614885
2034,9.432248708000001,PRY,0.07272970954598137,0.08529510272326885,0.42480032253671496
2035,9.554795906,PRY,0.07374792547962511,0.0864892341613946,0.43074752705222896
